1859,-8375,1525
1871,-8375,1496
1973,-8375,1250
1807,-8375,1618
1819,-8375,1589
1874,-8375,1457
1914,-8375,1362
1751,-8375,1721
1763,-8375,1692
1818,-8375,1559
1920,-8375,1312
1972,-8375,1190
1766,-8375,1652
1872,-8375,1396
1927,-8375,1263
1719,-8375,1736
1876,-8375,1356
1718,-8375,1706
1757,-8375,1611
1804,-8375,1497
1820,-8375,1458
1869,-8375,1305
1718,-8375,1645
1760,-8375,1540
1818,-8375,1398
1667,-8375,1738
1720,-8375,1605
1759,-8375,1510
1666,-8375,1708
1773,-8375,1442
1722,-8375,1535
1772,-8375,1411
1669,-8375,1637
1721,-8375,1505
1615,-8375,1740
1618,-8375,1701
1659,-8375,1595
1663,-8375,1555
1718,-8375,1413
1617,-8375,1639
1668,-8375,1507
1709,-8375,1402
1562,-8375,1713
1570,-8375,1693
1672,-8375,1426
1613,-8375,1548
1668,-8375,1406
1618,-8375,1499
1615,-8375,1438
1572,-8375,1521
1617,-8375,1398
1569,-8375,1492
1571,-8375,1452
1567,-8375,1391
1524,-8375,1473
1518,-8375,1453
1514,-8375,1392
1527,-8375,1354
1515,-8375,1352
1519,-8375,1302
1467,-8375,1374
1475,-8375,1354
1464,-8375,1304
1443,-8375,1249
1419,-8375,1285
1415,-8375,1254
1419,-8375,1204
1406,-8375,1122
1402,-8375,1091
1392,-8375,1038
1376,-8375,1005
1375,-8375,1006
1365,-8375,954
1383,-8375,896
1359,-8375,841
1346,-8375,789
1348,-8375,738
1337,-8375,726
1348,-8375,689
1348,-8375,646
1338,-8375,625
1335,-8375,593
1319,-8375,551
1322,-8375,491
1319,-8375,450
1319,-8375,399
1283,-8375,372
1288,-8375,354
1252,-8375,268
1242,-8375,247
1264,-8375,117
1255,-8375,96
1245,-8375,75
1241,-8375,34
-872,-8375,-424
-904,-8375,-368
-919,-8375,-289
-934,-8375,-261
-949,-8375,-223
-964,-8375,-185
-994,-8375,-128
-1008,-8375,-111
-1023,-8375,-82
-1051,-8375,-26
-1080,-8375,20
-1108,-8375,77
-1121,-8375,115
-1162,-8375,160
-1175,-8375,178
-1202,-8375,234
-1216,-8375,253
-1228,-8375,291
-1242,-8375,310
-1267,-8375,336
-1292,-8375,393
-1305,-8375,431
-1316,-8375,470
-1318,-8375,450
-1341,-8375,517
-1366,-8375,563
-1366,-8375,554
-1389,-8375,632
-1414,-8375,657
-1414,-8375,637
-1449,-8375,723
-1472,-8375,749
-1484,-8375,778
-1521,-8375,783
-1544,-8375,819
-1567,-8375,847
-1571,-8375,797
-1579,-8375,855
-1616,-8375,870
-1618,-8375,850
-1650,-8375,904
-1666,-8375,873
-1669,-8375,843
-1686,-8375,920
-1716,-8375,866
-1719,-8375,845
-1721,-8375,945
-1731,-8375,963
-1767,-8375,858
-1770,-8375,827
-1758,-8375,1060
-1759,-8375,1039
-1769,-8375,958
-1771,-8375,937
-1770,-8375,1058
-1772,-8375,1038
-1817,-8375,850
-1821,-8375,819
-1823,-8375,799
-1818,-8375,961
-1823,-8375,909
-1813,-8375,1113
-1821,-8375,1030
-1854,-8375,744
-1816,-8375,1182
-1825,-8375,1111
-1828,-8375,1080
-1868,-8375,732
-1872,-8375,689
-1825,-8375,1212
-1829,-8375,1181
-1870,-8375,821
-1874,-8375,791
-1872,-8375,912
-1876,-8375,881
-1872,-8375,1012
-1875,-8375,992
-1915,-8375,653
-1917,-8375,633
-1871,-8375,1125
-1877,-8375,1072
-1914,-8375,754
-1921,-8375,702
-1873,-8375,1204
-1876,-8375,1184
-1917,-8375,845
-1921,-8375,904
-1923,-8375,895
-1920,-8375,1017
-1928,-8375,953
-1963,-8375,665
-1966,-8375,645
-1973,-8375,594
-1923,-8375,1087
-1970,-8375,715
-1992,-8375,539
-1924,-8375,1178
-1928,-8375,1147
-1967,-8375,837
-1977,-8375,754
-1968,-8375,917
-1971,-8375,897
-2015,-8375,556
-2018,-8375,535
-2023,-8375,495
-1972,-8375,987
-2013,-8375,667
-2016,-8375,636
-2054,-8375,358
-1973,-8375,1068
-1980,-8375,1017
-2018,-8375,727
-2068,-8375,356
-1974,-8375,1159
-1980,-8375,1107
-2017,-8375,828
-2062,-8375,488
-2073,-8375,416
-2083,-8375,334
-2090,-8375,282
-2026,-8375,847
-2036,-8375,775
-2062,-8375,578
-2070,-8375,527
-2066,-8375,649
-2108,-8375,339
-2066,-8375,740
-2111,-8375,409
-2119,-8375,358
-2071,-8375,789
-2115,-8375,479
-2119,-8375,539
-2158,-8375,351
-2163,-8375,320
-2162,-8375,422
-2161,-8375,512
-2164,-8375,492
-2211,-8375,342
-2215,-8375,413
-2230,-8375,390
-2232,-8375,461
-960,-8375,-524
-941,-8375,-551
-938,-8375,-521
-958,-8375,-454
-884,-8375,-666
-890,-8375,-647
-904,-8375,-598
-884,-8375,-626
-930,-8375,-470
-887,-8375,-576
-884,-8375,-506
-834,-8375,-640
-839,-8375,-621
-837,-8375,-551
-1542,-8375,-1085
-1528,-8375,-1093
-857,-8375,-1126
1199,-8375,-596
1201,-8375,-525
1210,-8375,-575
1218,-8375,-625
1239,-8375,-652
1246,-8375,-722
1266,-8375,-730
1285,-8375,-748
1303,-8375,-796
2175,-8325,1008
2183,-8325,989
2139,-8325,1023
2168,-8325,957
2110,-8325,1059
2080,-8325,1095
2129,-8325,981
2162,-8325,906
2128,-8325,951
2034,-8325,1139
2070,-8325,1053
2130,-8325,910
2153,-8325,855
2021,-8325,1136
2081,-8325,994
2024,-8325,1096
2080,-8325,963
2030,-8325,1048
1939,-8325,1235
1954,-8325,1197
1977,-8325,1140
1926,-8325,1233
1976,-8325,1110
2015,-8325,1015
1920,-8325,1213
1876,-8325,1286
1884,-8325,1267
1837,-8325,1351
1874,-8325,1256
1917,-8325,1152
1816,-8325,1368
1824,-8325,1349
1923,-8325,1103
1826,-8325,1310
1867,-8325,1206
1732,-8325,1476
1822,-8325,1249
1720,-8325,1475
1766,-8325,1360
1828,-8325,1200
1745,-8325,1378
1775,-8325,1302
1716,-8325,1383
1767,-8325,1251
1670,-8325,1467
1715,-8325,1353
1720,-8325,1304
1671,-8325,1396
1676,-8325,1347
1669,-8325,1296
1617,-8325,1398
1618,-8325,1359
1622,-8325,1310
1566,-8325,1391
1568,-8325,1352
1572,-8325,1302
1518,-8325,1343
1518,-8325,1303
1471,-8325,1285
1480,-8325,1257
1467,-8325,1255
1445,-8325,1201
1424,-8325,1227
1418,-8325,1206
1423,-8325,1147
1433,-8325,1119
1427,-8325,1097
1391,-8325,1039
1393,-8325,990
1409,-8325,943
1375,-8325,1007
1381,-8325,987
1407,-8325,902
1400,-8325,841
1378,-8325,866
1370,-8325,844
1387,-8325,788
1369,-8325,804
1373,-8325,744
1374,-8325,694
1360,-8325,651
1346,-8325,600
1333,-8325,595
1331,-8325,554
1321,-8325,492
1317,-8325,451
1318,-8325,401
1286,-8325,355
1291,-8325,337
1274,-8325,293
1242,-8325,248
1258,-8325,190
1262,-8325,119
1253,-8325,97
-860,-8325,-379
-905,-8325,-366
-921,-8325,-307
-936,-8325,-239
-951,-8325,-221
-951,-8325,-241
-980,-8325,-185
-1009,-8325,-129
-1010,-8325,-149
-1024,-8325,-60
-1038,-8325,-12
-1052,-8325,7
-1081,-8325,22
-1108,-8325,59
-1122,-8325,96
-1136,-8325,115
-1164,-8325,141
-1191,-8325,177
-1205,-8325,196
-1217,-8325,235
-1230,-8325,273
-1256,-8325,319
-1257,-8325,309
-1257,-8325,310
-1295,-8325,373
-1307,-8325,423
-1308,-8325,403
-1320,-8325,431
-1344,-8325,488
-1359,-8325,467
-1369,-8325,514
-1391,-8325,613
-1393,-8325,592
-1410,-8325,509
-1415,-8325,639
-1420,-8325,589
-1428,-8325,657
-1463,-8325,703
-1469,-8325,653
-1476,-8325,721
-1511,-8325,777
-1515,-8325,726
-1524,-8325,775
-1564,-8325,750
-1575,-8325,767
-1615,-8325,762
-1621,-8325,810
-1665,-8325,764
-1669,-8325,843
-1691,-8325,751
-1715,-8325,756
-1716,-8325,746
-1720,-8325,835
-1759,-8325,699
-1766,-8325,758
-1767,-8325,738
-1771,-8325,697
-1777,-8325,646
-1771,-8325,827
-1815,-8325,639
-1816,-8325,750
-1817,-8325,740
-1824,-8325,678
-1865,-8325,652
-1867,-8325,632
-1873,-8325,580
-1890,-8325,547
-1912,-8325,474
-1912,-8325,574
-1918,-8325,523
-1917,-8325,633
-1943,-8325,428
-1959,-8325,396
-1961,-8325,486
-1966,-8325,445
-2001,-8325,156
-1962,-8325,576
-1969,-8325,525
-2005,-8325,226
-2010,-8325,195
-2005,-8325,337
-2008,-8325,316
-2010,-8325,296
-2009,-8325,407
-2012,-8325,386
-2011,-8325,497
-2012,-8325,487
-2056,-8325,247
-2058,-8325,227
-2057,-8325,338
-2060,-8325,408
-979,-8325,-426
-958,-8325,-454
-976,-8325,-355
-930,-8325,-470
-910,-8325,-499
-933,-8325,-421
-884,-8325,-506
-1549,-8325,-1146
-1570,-8325,-1099
-1529,-8325,-1145
-1539,-8325,-1095
-1528,-8325,-1094
-1463,-8325,-1147
-1467,-8325,-1138
-1584,-8325,-990
-1569,-8325,-998
-864,-8325,-1208
-857,-8325,-1127
-855,-8325,-1137
1200,-8325,-557
1210,-8325,-566
1229,-8325,-624
1248,-8325,-662
1256,-8325,-721
1265,-8325,-731
1268,-8325,-670
1285,-8325,-749
1303,-8325,-796
1314,-8325,-776
1322,-8325,-825
1350,-8325,-852
1370,-8325,-860
1935,-8325,-673
1952,-8325,-632
1960,-8325,-580
1970,-8325,-519
1961,-8325,-641
1966,-8325,-610
2075,-8275,904
2094,-8275,857
2046,-8275,940
2080,-8275,854
1993,-8275,1033
2001,-8275,1014
2020,-8275,966
1968,-8275,1060
1946,-8275,1077
1974,-8275,1011
2020,-8275,896
1922,-8275,1104
1980,-8275,962
2018,-8275,866
1902,-8275,1120
1877,-8275,1147
1915,-8275,1053
1971,-8275,910
1927,-8275,984
1836,-8275,1181
1869,-8275,1096
1926,-8275,954
1823,-8275,1179
1874,-8275,1047
1795,-8275,1216
1820,-8275,1149
1829,-8275,1090
1769,-8275,1211
1745,-8275,1238
1774,-8275,1162
1708,-8275,1263
1716,-8275,1244
1724,-8275,1185
1672,-8275,1287
1669,-8275,1257
1674,-8275,1208
1695,-8275,1152
1617,-8275,1289
1614,-8275,1259
1621,-8275,1200
1566,-8275,1282
1575,-8275,1253
1567,-8275,1202
1518,-8275,1264
1525,-8275,1245
1527,-8275,1197
1474,-8275,1237
1470,-8275,1207
1474,-8275,1157
1429,-8275,1169
1439,-8275,1100
1419,-8275,1077
1428,-8275,1049
1440,-8275,970
1456,-8275,923
1424,-8275,977
1421,-8275,946
1437,-8275,898
1424,-8275,895
1425,-8275,845
1414,-8275,793
1399,-8275,751
1380,-8275,767
1386,-8275,747
1386,-8275,699
1372,-8275,655
1372,-8275,605
1363,-8275,543
1335,-8275,537
1333,-8275,496
1316,-8275,453
1315,-8275,404
1304,-8275,342
1290,-8275,338
1301,-8275,301
1287,-8275,298
1274,-8275,236
1279,-8275,164
1284,-8275,146
-862,-8275,-376
-906,-8275,-344
-922,-8275,-305
-938,-8275,-257
-952,-8275,-240
-952,-8275,-289
-967,-8275,-201
-982,-8275,-162
-1011,-8275,-107
-1025,-8275,-69
-1054,-8275,-11
-1055,-8275,-51
-1097,-8275,22
-1111,-8275,20
-1138,-8275,97
-1152,-8275,135
-1153,-8275,96
-1166,-8275,144
-1179,-8275,161
-1206,-8275,198
-1208,-8275,159
-1219,-8275,216
-1245,-8275,272
-1258,-8275,311
-1258,-8275,291
-1297,-8275,365
-1311,-8275,363
-1312,-8275,344
-1335,-8275,431
-1359,-8275,467
-1361,-8275,447
-1364,-8275,398
-1411,-8275,510
-1412,-8275,490
-1421,-8275,559
-1431,-8275,628
-1461,-8275,565
-1469,-8275,653
-1490,-8275,721
-1493,-8275,670
-1512,-8275,598
-1516,-8275,717
-1517,-8275,697
-1522,-8275,647
-1564,-8275,750
-1568,-8275,700
-1573,-8275,639
-1616,-8275,742
-1620,-8275,692
-1653,-8275,616
-1663,-8275,655
-1666,-8275,615
-1667,-8275,734
-1713,-8275,657
-1715,-8275,647
-1719,-8275,596
-1719,-8275,726
-1765,-8275,648
-1770,-8275,597
-1775,-8275,547
-1812,-8275,561
-1815,-8275,540
-1820,-8275,489
-1824,-8275,448
-1817,-8275,630
-1843,-8275,395
-1858,-8275,373
-1865,-8275,311
-1861,-8275,462
-1863,-8275,442
-1862,-8275,573
-1868,-8275,511
-1913,-8275,243
-1909,-8275,384
-1915,-8275,333
-1921,-8275,282
-1932,-8275,189
-1914,-8275,454
-1916,-8275,433
-1956,-8275,205
-1958,-8275,306
-1960,-8275,285
-1974,-8275,162
-1962,-8275,375
-959,-8275,-414
-933,-8275,-421
-1567,-8275,-1109
-1564,-8275,-1088
-1584,-8275,-990
-1529,-8275,-1094
-1570,-8275,-999
-1532,-8275,-1035
-1490,-8275,-1110
-1476,-8275,-1118
-1453,-8275,-1146
-1427,-8275,-1183
-1398,-8275,-1201
-1367,-8275,-1227
-1303,-8275,-1280
-1319,-8275,-1241
-1261,-8275,-1305
-1273,-8275,-1276
-1227,-8275,-1312
-1177,-8275,-1336
-1164,-8275,-1345
-954,-8275,-1321
-927,-8275,-1307
-907,-8275,-1274
-893,-8275,-1223
-879,-8275,-1231
-852,-8275,-1147
1202,-8275,-487
1208,-8275,-577
1213,-8275,-486
1219,-8275,-586
1251,-8275,-602
1259,-8275,-651
1261,-8275,-601
1268,-8275,-671
1275,-8275,-730
1284,-8275,-749
1314,-8275,-776
1322,-8275,-805
1350,-8275,-853
1369,-8275,-860
1484,-8275,-938
1503,-8275,-946
1523,-8275,-944
1634,-8275,-931
1666,-8275,-917
1833,-8275,-797
1847,-8275,-776
1863,-8275,-734
1868,-8275,-773
1892,-8275,-679
1913,-8275,-677
1923,-8275,-616
1944,-8275,-482
1920,-8275,-696
1938,-8275,-583
1952,-8275,-501
1963,-8275,-500
1967,-8275,-479
1996,-8275,-556
2012,-8225,845
1969,-8225,879
1976,-8225,861
2002,-8225,795
1886,-8225,1019
1900,-8225,980
1916,-8225,943
1975,-8225,791
1868,-8225,1027
1879,-8225,998
1917,-8225,903
1881,-8225,958
1921,-8225,854
1823,-8225,1070
1827,-8225,1061
1922,-8225,814
1876,-8225,897
1778,-8225,1114
1825,-8225,990
1765,-8225,1112
1780,-8225,1034
1721,-8225,1155
1778,-8225,1004
1725,-8225,1106
1678,-8225,1159
1720,-8225,1045
1721,-8225,1005
1637,-8225,1194
1669,-8225,1108
1625,-8225,1192
1626,-8225,1152
1630,-8225,1103
1569,-8225,1194
1574,-8225,1144
1577,-8225,1095
1519,-8225,1185
1518,-8225,1145
1518,-8225,1105
1535,-8225,1058
1522,-8225,1056
1479,-8225,1139
1525,-8225,1006
1463,-8225,1107
1476,-8225,1028
1502,-8225,951
1473,-8225,997
1476,-8225,947
1475,-8225,906
1477,-8225,856
1432,-8225,868
1453,-8225,801
1431,-8225,827
1426,-8225,796
1425,-8225,756
1413,-8225,704
1417,-8225,645
1380,-8225,627
1391,-8225,590
1378,-8225,586
1375,-8225,546
1358,-8225,504
1339,-8225,519
1332,-8225,498
1347,-8225,442
1335,-8225,438
1333,-8225,389
1309,-8225,323
1300,-8225,301
1294,-8225,322
1285,-8225,299
1273,-8225,236
1277,-8225,166
-863,-8225,-375
-877,-8225,-407
-908,-8225,-362
-908,-8225,-411
-924,-8225,-323
-953,-8225,-309
-969,-8225,-259
-998,-8225,-163
-1013,-8225,-135
-1056,-8225,-70
-1057,-8225,-99
-1084,-8225,-15
-1113,-8225,22
-1154,-8225,96
-1155,-8225,58
-1167,-8225,115
-1208,-8225,159
-1221,-8225,177
-1235,-8225,215
-1260,-8225,282
-1262,-8225,232
-1264,-8225,203
-1286,-8225,319
-1313,-8225,325
-1315,-8225,295
-1339,-8225,362
-1365,-8225,377
-1368,-8225,338
-1376,-8225,416
-1414,-8225,481
-1416,-8225,441
-1419,-8225,391
-1438,-8225,518
-1449,-8225,557
-1463,-8225,556
-1467,-8225,495
-1475,-8225,563
-1513,-8225,599
-1517,-8225,549
-1521,-8225,488
-1537,-8225,614
-1561,-8225,481
-1563,-8225,611
-1566,-8225,570
-1569,-8225,551
-1611,-8225,514
-1611,-8225,664
-1612,-8225,644
-1616,-8225,603
-1627,-8225,471
-1624,-8225,662
-1656,-8225,436
-1661,-8225,535
-1665,-8225,485
-1670,-8225,434
-1667,-8225,605
-1669,-8225,585
-1709,-8225,427
-1713,-8225,387
-1712,-8225,537
-1717,-8225,487
-1723,-8225,556
-1760,-8225,450
-1764,-8225,399
-1763,-8225,549
-1768,-8225,499
-1783,-8225,346
-1805,-8225,262
-1808,-8225,362
-1809,-8225,341
-1816,-8225,279
-1819,-8225,248
-1810,-8225,471
-1813,-8225,441
-1858,-8225,252
-1859,-8225,242
-1860,-8225,363
-1907,-8225,284
-1916,-8225,212
-1558,-8225,-1028
-1529,-8225,-1045
-1530,-8225,-1046
-1473,-8225,-1099
-1481,-8225,-1080
-1415,-8225,-1163
-1378,-8225,-1198
-1372,-8225,-1188
-1319,-8225,-1242
-1323,-8225,-1232
-1277,-8225,-1267
-1256,-8225,-1295
-1218,-8225,-1310
-1177,-8225,-1337
-1164,-8225,-1345
-1126,-8225,-1361
-1095,-8225,-1337
-1073,-8225,-1365
-978,-8225,-1314
-954,-8225,-1321
-918,-8225,-1306
-928,-8225,-1278
-900,-8225,-1234
-885,-8225,-1183
-876,-8225,-1181
1197,-8225,-579
1202,-8225,-478
1213,-8225,-487
1219,-8225,-576
1222,-8225,-506
1249,-8225,-603
1269,-8225,-631
1278,-8225,-670
1286,-8225,-710
1304,-8225,-768
1314,-8225,-767
1322,-8225,-796
1349,-8225,-854
1369,-8225,-861
1417,-8225,-896
1418,-8225,-886
1474,-8225,-919
1503,-8225,-946
1523,-8225,-944
1524,-8225,-934
1573,-8225,-949
1573,-8225,-939
1623,-8225,-943
1624,-8225,-933
1666,-8225,-917
1669,-8225,-887
1721,-8225,-871
1737,-8225,-829
1767,-8225,-835
1794,-8225,-783
1812,-8225,-729
1814,-8225,-789
1815,-8225,-779
1822,-8225,-728
1860,-8225,-684
1868,-8225,-703
1870,-8225,-682
1912,-8225,-407
1889,-8225,-630
1896,-8225,-579
1911,-8225,-487
1931,-8225,-363
1911,-8225,-558
1924,-8225,-476
1949,-8225,-311
1912,-8225,-617
1960,-8225,-310
1962,-8225,-370
1959,-8225,-451
1987,-8175,794
1974,-8175,792
1925,-8175,805
1947,-8175,748
1886,-8175,869
1901,-8175,831
1926,-8175,765
1951,-8175,698
1970,-8175,650
1985,-8175,612
1840,-8175,953
1862,-8175,896
1879,-8175,848
1934,-8175,706
1826,-8175,951
1880,-8175,808
1831,-8175,902
1785,-8175,985
1771,-8175,983
1817,-8175,861
1765,-8175,962
1776,-8175,894
1724,-8175,996
1693,-8175,1042
1732,-8175,937
1665,-8175,1078
1673,-8175,1059
1728,-8175,907
1670,-8175,988
1619,-8175,1091
1671,-8175,948
1620,-8175,1051
1675,-8175,899
1627,-8175,993
1580,-8175,1086
1631,-8175,942
1570,-8175,1034
1574,-8175,984
1614,-8175,869
1574,-8175,944
1531,-8175,1027
1577,-8175,895
1521,-8175,976
1528,-8175,956
1530,-8175,907
1549,-8175,849
1522,-8175,846
1484,-8175,878
1477,-8175,857
1479,-8175,807
1491,-8175,769
1453,-8175,753
1434,-8175,728
1444,-8175,691
1431,-8175,689
1444,-8175,650
1433,-8175,638
1431,-8175,598
1402,-8175,554
1382,-8175,569
1388,-8175,549
1364,-8175,485
1361,-8175,445
1342,-8175,410
1346,-8175,393
1333,-8175,389
1329,-8175,350
1293,-8175,323
1298,-8175,304
1289,-8175,282
1286,-8175,240
-909,-8175,-431
-909,-8175,-450
-925,-8175,-322
-955,-8175,-286
-955,-8175,-285
-985,-8175,-228
-1000,-8175,-151
-1000,-8175,-190
-1014,-8175,-134
-1057,-8175,-99
-1072,-8175,-71
-1100,-8175,-15
-1101,-8175,-34
-1101,-8175,-54
-1128,-8175,41
-1156,-8175,58
-1169,-8175,76
-1197,-8175,112
-1210,-8175,131
-1212,-8175,91
-1252,-8175,165
-1264,-8175,203
-1277,-8175,221
-1305,-8175,217
-1307,-8175,198
-1317,-8175,276
-1343,-8175,313
-1357,-8175,310
-1357,-8175,290
-1408,-8175,373
-1408,-8175,353
-1445,-8175,408
-1458,-8175,417
-1461,-8175,387
-1469,-8175,465
-1509,-8175,460
-1511,-8175,440
-1557,-8175,522
-1561,-8175,482
-1563,-8175,452
-1571,-8175,521
-1613,-8175,494
-1617,-8175,443
-1620,-8175,403
-1659,-8175,416
-1660,-8175,396
-1713,-8175,387
-1721,-8175,317
-1738,-8175,274
-1742,-8175,223
-1756,-8175,220
-1759,-8175,330
-1762,-8175,289
-1772,-8175,197
-1768,-8175,368
-1806,-8175,252
-1820,-8175,249
-1524,-8175,-1086
-1534,-8175,-1036
-1523,-8175,-1035
-1479,-8175,-1091
-1460,-8175,-1109
-1434,-8175,-1145
-1419,-8175,-1154
-1373,-8175,-1189
-1359,-8175,-1197
-1327,-8175,-1223
-1295,-8175,-1250
-1278,-8175,-1268
-1216,-8175,-1291
-1221,-8175,-1283
-1165,-8175,-1316
-1118,-8175,-1331
-1105,-8175,-1338
-1071,-8175,-1345
-1075,-8175,-1335
-1025,-8175,-1330
-968,-8175,-1313
-979,-8175,-1284
-969,-8175,-1283
-921,-8175,-1267
-904,-8175,-1225
-885,-8175,-1183
-879,-8175,-1172
-860,-8175,-1130
-849,-8175,-1028
1249,-8175,-583
1247,-8175,-625
1268,-8175,-632
1289,-8175,-650
1295,-8175,-720
1303,-8175,-748
1313,-8175,-757
1315,-8175,-737
1332,-8175,-796
1358,-8175,-852
1369,-8175,-851
1370,-8175,-832
1417,-8175,-886
1426,-8175,-895
1466,-8175,-902
1524,-8175,-925
1566,-8175,-900
1616,-8175,-904
1619,-8175,-884
1669,-8175,-888
1695,-8175,-835
1715,-8175,-842
1716,-8175,-832
1747,-8175,-749
1759,-8175,-736
1764,-8175,-776
1769,-8175,-735
1772,-8175,-795
1813,-8175,-720
1829,-8175,-678
1856,-8175,-635
1865,-8175,-654
1867,-8175,-634
1874,-8175,-582
1895,-8175,-519
1902,-8175,-478
1913,-8175,-477
1931,-8175,-353
1949,-8175,-312
1960,-8175,-310
1962,-8175,-371
1959,-8175,-451
1971,-8125,610
1913,-8125,723
1923,-8125,695
1938,-8125,657
1884,-8125,759
1878,-8125,699
1910,-8125,613
